时间戳,pitch角度,误差,目标角速率,实际角速率,积分项,输出值,电机3PWM,电机4PWM
5.104,-2.102,2.102,0.000,0.000,0.000,0.234,1499,1499
5.114,-2.102,2.102,0.000,0.000,0.000,0.234,1499,1499
5.124,-2.102,2.102,0.000,0.000,0.000,0.235,1499,1499
5.134,-2.102,2.102,0.000,0.000,0.000,0.235,1499,1499
5.144,-2.102,2.102,0.000,0.000,0.000,0.235,1499,1499
5.154,-2.102,2.102,0.000,0.000,0.000,0.235,1499,1499
5.164,-2.102,2.102,0.000,0.000,0.000,0.235,1499,1499
5.174,-2.102,2.102,0.000,0.000,0.000,0.235,1499,1499
5.184,-2.102,2.102,0.000,0.000,0.000,0.235,1499,1499
5.194,-2.102,2.102,0.000,0.000,0.000,0.235,1499,1499
5.204,-2.102,2.102,0.000,0.000,0.000,0.236,1499,1499
5.214,-2.102,2.102,0.000,0.000,0.000,0.236,1499,1499
5.224,-2.102,2.102,0.000,0.000,0.000,0.236,1499,1499
5.234,-2.102,2.102,0.000,0.000,0.000,0.236,1499,1499
5.244,-2.102,2.102,0.000,0.000,0.000,0.236,1499,1499
5.254,-2.102,2.102,0.000,0.000,0.000,0.236,1499,1499
5.264,-2.143,2.143,0.000,0.000,0.000,0.236,1499,1499
5.274,-2.143,2.143,0.000,0.000,0.000,0.237,1499,1499
5.284,-2.143,2.143,0.000,0.000,0.000,0.238,1499,1499
5.294,-2.143,2.143,0.000,0.000,0.000,0.239,1499,1499
5.304,-2.143,2.143,0.000,0.000,0.000,0.240,1499,1499
5.314,-2.143,2.143,0.000,0.000,0.000,0.240,1499,1499
5.324,-2.143,2.143,0.000,0.000,0.000,0.240,1499,1499
5.334,-2.143,2.143,0.000,0.000,0.000,0.241,1499,1499
5.344,-2.143,2.143,0.000,0.000,0.000,0.241,1499,1499
5.354,-2.143,2.143,0.000,0.000,0.000,0.241,1499,1499
5.364,-2.143,2.143,0.000,0.000,0.000,0.241,1499,1499
5.374,-2.143,2.143,0.000,0.000,0.000,0.241,1499,1499
5.384,-2.143,2.143,0.000,0.000,0.000,0.241,1499,1499
5.394,-2.143,2.143,0.000,0.000,0.000,0.242,1499,1499
5.404,-2.143,2.143,0.000,0.000,0.000,0.242,1499,1499
5.414,-2.143,2.143,0.000,0.000,0.000,0.242,1499,1499
5.424,-2.143,2.143,0.000,0.000,0.000,0.242,1499,1499
5.434,-2.143,2.143,0.000,0.000,0.000,0.242,1499,1499
5.444,-2.143,2.143,0.000,0.000,0.000,0.242,1499,1499
5.454,-2.143,2.143,0.000,0.000,0.000,0.242,1499,1499
5.464,-2.143,2.143,0.000,0.000,0.000,0.242,1499,1499
5.474,-2.143,2.143,0.000,0.000,0.000,0.242,1499,1499
5.484,-2.143,2.143,0.000,0.000,0.000,0.243,1499,1499
5.494,-2.143,2.143,0.000,0.000,0.000,0.243,1499,1499
5.504,-2.143,2.143,0.000,0.000,0.000,0.243,1499,1499
5.514,-2.143,2.143,0.000,0.000,0.000,0.243,1499,1499
5.524,-2.185,2.185,0.000,0.000,0.000,0.243,1499,1499
5.534,-2.185,2.185,0.000,0.000,0.000,0.244,1499,1499
5.544,-2.185,2.185,0.000,0.000,0.000,0.245,1499,1499
5.554,-2.185,2.185,0.000,0.000,0.000,0.246,1499,1499
5.564,-2.185,2.185,0.000,0.000,0.000,0.246,1499,1499
5.574,-2.185,2.185,0.000,0.000,0.000,0.247,1499,1499
5.584,-2.185,2.185,0.000,0.000,0.000,0.247,1499,1499
5.594,-2.185,2.185,0.000,0.000,0.000,0.247,1499,1499
5.604,-2.185,2.185,0.000,0.000,0.000,0.248,1499,1499
5.614,-2.185,2.185,0.000,0.000,0.000,0.248,1499,1499
5.624,-2.185,2.185,0.000,0.000,0.000,0.248,1499,1499
5.634,-2.185,2.185,0.000,0.000,0.000,0.248,1499,1499
5.644,-2.185,2.185,0.000,0.000,0.000,0.248,1499,1499
5.654,-2.185,2.185,0.000,0.000,0.000,0.248,1499,1499
5.664,-2.185,2.185,0.000,0.000,0.000,0.249,1499,1499
5.674,-2.185,2.185,0.000,0.000,0.000,0.249,1499,1499
5.684,-2.185,2.185,0.000,0.000,0.000,0.249,1499,1499
5.694,-2.185,2.185,0.000,0.000,0.000,0.249,1499,1499
5.704,-2.185,2.185,0.000,0.000,0.000,0.249,1499,1499
5.714,-2.185,2.185,0.000,0.000,0.000,0.249,1499,1499
5.724,-2.185,2.185,0.000,0.000,0.000,0.249,1499,1499
5.734,-2.185,2.185,0.000,0.000,0.000,0.249,1499,1499
5.744,-2.185,2.185,0.000,0.000,0.000,0.250,1499,1499
5.754,-2.185,2.185,0.000,0.000,0.000,0.250,1499,1499
5.764,-2.228,2.228,0.000,0.000,0.000,0.249,1499,1499
5.774,-2.228,2.228,0.000,0.000,0.000,0.251,1499,1499
5.784,-2.228,2.228,0.000,0.000,0.000,0.252,1499,1499
5.794,-2.228,2.228,0.000,0.000,0.000,0.253,1499,1499
5.804,-2.228,2.228,0.000,0.000,0.000,0.253,1499,1499
5.814,-2.228,2.228,0.000,0.000,0.000,0.254,1499,1499
5.824,-2.228,2.228,0.000,0.000,0.000,0.254,1499,1499
5.834,-2.228,2.228,0.000,0.000,0.000,0.254,1499,1499
5.844,-2.228,2.228,0.000,0.000,0.000,0.254,1499,1499
5.854,-2.228,2.228,0.000,0.000,0.000,0.255,1499,1499
5.864,-2.228,2.228,0.000,0.000,0.000,0.255,1499,1499
5.874,-2.228,2.228,0.000,0.000,0.000,0.255,1499,1499
5.884,-2.228,2.228,0.000,0.000,0.000,0.255,1499,1499
5.894,-2.228,2.228,0.000,0.000,0.000,0.255,1499,1499
5.904,-2.228,2.228,0.000,0.000,0.000,0.255,1499,1499
5.914,-2.228,2.228,0.000,0.000,0.000,0.255,1499,1499
5.924,-2.228,2.228,0.000,0.000,0.000,0.256,1499,1499
5.934,-2.228,2.228,0.000,0.000,0.000,0.256,1499,1499
5.944,-2.228,2.228,0.000,0.000,0.000,0.256,1499,1499
5.954,-2.228,2.228,0.000,0.000,0.000,0.256,1499,1499
5.964,-2.228,2.228,0.000,0.000,0.000,0.256,1499,1499
5.974,-2.228,2.228,0.000,0.000,0.000,0.256,1499,1499
5.984,-2.228,2.228,0.000,0.000,0.000,0.256,1499,1499
5.994,-2.228,2.228,0.000,0.000,0.000,0.256,1499,1499
6.004,-2.228,2.228,0.000,0.000,0.000,0.257,1499,1499
6.014,-2.228,2.228,0.000,0.000,0.000,0.257,1499,1499
6.024,-2.270,2.270,0.000,0.000,0.000,0.256,1499,1499
6.034,-2.270,2.270,0.000,0.000,0.000,0.258,1499,1499
6.044,-2.270,2.270,0.000,0.000,0.000,0.259,1499,1499
6.054,-2.270,2.270,0.000,0.000,0.000,0.260,1499,1499
6.064,-2.270,2.270,0.000,0.000,0.000,0.260,1499,1499
6.074,-2.270,2.270,0.000,0.000,0.000,0.261,1499,1499
6.084,-2.270,2.270,0.000,0.000,0.000,0.261,1499,1499
6.094,-2.270,2.270,0.000,0.000,0.000,0.261,1499,1499
6.104,-2.270,2.270,0.000,0.000,0.000,0.262,1499,1499
6.114,-2.270,2.270,0.000,0.000,0.000,0.262,1499,1499
6.124,-2.270,2.270,0.000,0.000,0.000,0.262,1499,1499
6.134,-2.270,2.270,0.000,0.000,0.000,0.262,1499,1499
6.144,-2.270,2.270,0.000,0.000,0.000,0.262,1499,1499
6.154,-2.270,2.270,0.000,0.000,0.000,0.262,1499,1499
6.164,-2.270,2.270,0.000,0.000,0.000,0.262,1499,1499
6.174,-2.270,2.270,0.000,0.000,0.000,0.263,1499,1499
6.184,-2.270,2.270,0.000,0.000,0.000,0.263,1499,1499
6.194,-2.270,2.270,0.000,0.000,0.000,0.263,1499,1499
6.204,-2.270,2.270,0.000,0.000,0.000,0.263,1499,1499
6.214,-2.270,2.270,0.000,0.000,0.000,0.263,1499,1499
6.224,-2.270,2.270,0.000,0.000,0.000,0.263,1499,1499
6.234,-2.270,2.270,0.000,0.000,0.000,0.263,1499,1499
6.244,-2.270,2.270,0.000,0.000,0.000,0.263,1499,1499
6.254,-2.270,2.270,0.000,0.000,0.000,0.264,1499,1499
6.264,-2.310,2.310,0.000,0.000,0.000,0.263,1499,1499
6.274,-2.310,2.310,0.000,0.000,0.000,0.265,1499,1499
6.284,-2.310,2.310,0.000,0.000,0.000,0.266,1499,1499
6.294,-2.310,2.310,0.000,0.000,0.000,0.266,1499,1499
6.304,-2.310,2.310,0.000,0.000,0.000,0.267,1499,1499
6.314,-2.310,2.310,0.000,0.000,0.000,0.267,1499,1499
6.324,-2.310,2.310,0.000,0.000,0.000,0.268,1499,1499
6.334,-2.310,2.310,0.000,0.000,0.000,0.268,1499,1499
6.344,-2.310,2.310,0.000,0.000,0.000,0.268,1499,1499
6.354,-2.310,2.310,0.000,0.000,0.000,0.268,1499,1499
6.364,-2.310,2.310,0.000,0.000,0.000,0.269,1499,1499
6.374,-2.310,2.310,0.000,0.000,0.000,0.269,1499,1499
6.384,-2.310,2.310,0.000,0.000,0.000,0.269,1499,1499
6.394,-2.310,2.310,0.000,0.000,0.000,0.269,1499,1499
6.404,-2.310,2.310,0.000,0.000,0.000,0.269,1499,1499
6.414,-2.310,2.310,0.000,0.000,0.000,0.269,1499,1499
6.424,-2.310,2.310,0.000,0.000,0.000,0.269,1499,1499
6.434,-2.310,2.310,0.000,0.000,0.000,0.269,1499,1499
6.444,-2.310,2.310,0.000,0.000,0.000,0.270,1499,1499
6.454,-2.310,2.310,0.000,0.000,0.000,0.270,1499,1499
6.464,-2.310,2.310,0.000,0.000,0.000,0.270,1499,1499
6.474,-2.310,2.310,0.000,0.000,0.000,0.270,1499,1499
6.484,-2.310,2.310,0.000,0.000,0.000,0.270,1499,1499
6.494,-2.310,2.310,0.000,0.000,0.000,0.270,1499,1499
6.504,-2.310,2.310,0.000,0.000,0.000,0.270,1499,1499
6.514,-2.310,2.310,0.000,0.000,0.000,0.270,1499,1499
6.524,-2.347,2.347,0.000,0.000,0.000,0.270,1499,1499
6.534,-2.347,2.347,0.000,0.000,0.000,0.271,1499,1499
6.544,-2.347,2.347,0.000,0.000,0.000,0.272,1499,1499
6.554,-2.347,2.347,0.000,0.000,0.000,0.273,1499,1499
6.564,-2.347,2.347,0.000,0.000,0.000,0.274,1499,1499
6.574,-2.347,2.347,0.000,0.000,0.000,0.274,1499,1499
6.584,-2.347,2.347,0.000,0.000,0.000,0.274,1499,1499
6.594,-2.347,2.347,0.000,0.000,0.000,0.275,1499,1499
6.604,-2.347,2.347,0.000,0.000,0.000,0.275,1499,1499
6.614,-2.347,2.347,0.000,0.000,0.000,0.275,1499,1499
6.624,-2.347,2.347,0.000,0.000,0.000,0.275,1499,1499
6.634,-2.347,2.347,0.000,0.000,0.000,0.275,1499,1499
6.644,-2.347,2.347,0.000,0.000,0.000,0.275,1499,1499
6.654,-2.347,2.347,0.000,0.000,0.000,0.276,1499,1499
6.664,-2.347,2.347,0.000,0.000,0.000,0.276,1499,1499
6.674,-2.347,2.347,0.000,0.000,0.000,0.276,1499,1499
6.684,-2.347,2.347,0.000,0.000,0.000,0.276,1499,1499
6.694,-2.347,2.347,0.000,0.000,0.000,0.276,1499,1499
6.704,-2.347,2.347,0.000,0.000,0.000,0.276,1499,1499
6.714,-2.347,2.347,0.000,0.000,0.000,0.276,1499,1499
6.724,-2.347,2.347,0.000,0.000,0.000,0.276,1499,1499
6.734,-2.347,2.347,0.000,0.000,0.000,0.277,1499,1499
6.744,-2.347,2.347,0.000,0.000,0.000,0.277,1499,1499
6.754,-2.347,2.347,0.000,0.000,0.000,0.277,1499,1499
6.764,-2.389,2.389,0.000,0.000,0.000,0.277,1499,1499
6.774,-2.389,2.389,0.000,0.000,0.000,0.278,1499,1499
6.784,-2.389,2.389,0.000,0.000,0.000,0.279,1499,1499
6.794,-2.389,2.389,0.000,0.000,0.000,0.280,1499,1499
6.804,-2.389,2.389,0.000,0.000,0.000,0.280,1499,1499
6.814,-2.389,2.389,0.000,0.000,0.000,0.281,1499,1499
6.824,-2.389,2.389,0.000,0.000,0.000,0.281,1499,1499
6.834,-2.389,2.389,0.000,0.000,0.000,0.281,1499,1499
6.844,-2.389,2.389,0.000,0.000,0.000,0.282,1499,1499
6.854,-2.389,2.389,0.000,0.000,0.000,0.282,1499,1499
6.864,-2.389,2.389,0.000,0.000,0.000,0.282,1499,1499
6.874,-2.389,2.389,0.000,0.000,0.000,0.282,1499,1499
6.884,-2.389,2.389,0.000,0.000,0.000,0.282,1499,1499
6.894,-2.389,2.389,0.000,0.000,0.000,0.283,1499,1499
6.904,-2.389,2.389,0.000,0.000,0.000,0.283,1499,1499
6.914,-2.389,2.389,0.000,0.000,0.000,0.283,1499,1499
6.924,-2.389,2.389,0.000,0.000,0.000,0.283,1499,1499
6.934,-2.389,2.389,0.000,0.000,0.000,0.283,1499,1499
6.944,-2.389,2.389,0.000,0.000,0.000,0.283,1499,1499
6.954,-2.389,2.389,0.000,0.000,0.000,0.283,1499,1499
6.964,-2.389,2.389,0.000,0.000,0.000,0.283,1499,1499
6.974,-2.389,2.389,0.000,0.000,0.000,0.284,1499,1499
6.984,-2.389,2.389,0.000,0.000,0.000,0.284,1499,1499
6.994,-2.389,2.389,0.000,0.000,0.000,0.284,1499,1499
7.004,-2.389,2.389,0.000,0.000,0.000,0.284,1499,1499
7.014,-2.389,2.389,0.000,0.000,0.000,0.284,1499,1499
7.024,-2.432,2.432,0.000,0.000,0.000,0.284,1499,1499
7.034,-2.432,2.432,0.000,0.000,0.000,0.285,1499,1499
7.044,-2.432,2.432,0.000,0.000,0.000,0.286,1499,1499
7.054,-2.432,2.432,0.000,0.000,0.000,0.287,1499,1499
7.064,-2.432,2.432,0.000,0.000,0.000,0.288,1499,1499
7.074,-2.432,2.432,0.000,0.000,0.000,0.288,1499,1499
7.084,-2.432,2.432,0.000,0.000,0.000,0.288,1499,1499
7.094,-2.432,2.432,0.000,0.000,0.000,0.289,1499,1499
7.104,-2.432,2.432,0.000,0.000,0.000,0.289,1499,1499
7.114,-2.432,2.432,0.000,0.000,0.000,0.289,1499,1499
7.124,-2.432,2.432,0.000,0.000,0.000,0.289,1499,1499
7.134,-2.432,2.432,0.000,0.000,0.000,0.290,1499,1499
7.144,-2.432,2.432,0.000,0.000,0.000,0.290,1499,1499
7.154,-2.432,2.432,0.000,0.000,0.000,0.290,1499,1499
7.164,-2.432,2.432,0.000,0.000,0.000,0.290,1499,1499
7.174,-2.432,2.432,0.000,0.000,0.000,0.290,1499,1499
7.184,-2.432,2.432,0.000,0.000,0.000,0.290,1499,1499
7.194,-2.432,2.432,0.000,0.000,0.000,0.290,1499,1499
7.204,-2.432,2.432,0.000,0.000,0.000,0.291,1499,1499
7.214,-2.432,2.432,0.000,0.000,0.000,0.291,1499,1499
7.224,-2.432,2.432,0.000,0.000,0.000,0.291,1499,1499
7.234,-2.432,2.432,0.000,0.000,0.000,0.291,1499,1499
7.244,-2.432,2.432,0.000,0.000,0.000,0.291,1499,1499
7.254,-2.432,2.432,0.000,0.000,0.000,0.291,1499,1499
7.264,-2.432,2.432,0.000,0.000,0.000,0.291,1499,1499
7.274,-2.479,2.479,0.000,0.000,0.000,0.291,1499,1499
7.284,-2.479,2.479,0.000,0.000,0.000,0.293,1499,1499
7.294,-2.479,2.479,0.000,0.000,0.000,0.294,1499,1499
7.304,-2.479,2.479,0.000,0.000,0.000,0.295,1499,1499
7.314,-2.479,2.479,0.000,0.000,0.000,0.295,1499,1499
7.324,-2.479,2.479,0.000,0.000,0.000,0.296,1499,1499
7.334,-2.479,2.479,0.000,0.000,0.000,0.296,1499,1499
7.344,-2.479,2.479,0.000,0.000,0.000,0.296,1499,1499
7.354,-2.479,2.479,0.000,0.000,0.000,0.297,1499,1499
7.364,-2.479,2.479,0.000,0.000,0.000,0.297,1499,1499
7.374,-2.479,2.479,0.000,0.000,0.000,0.297,1499,1499
7.384,-2.479,2.479,0.000,0.000,0.000,0.297,1499,1499
7.394,-2.479,2.479,0.000,0.000,0.000,0.297,1499,1499
7.404,-2.479,2.479,0.000,0.000,0.000,0.298,1499,1499
7.414,-2.479,2.479,0.000,0.000,0.000,0.298,1499,1499
7.424,-2.479,2.479,0.000,0.000,0.000,0.298,1499,1499
7.434,-2.479,2.479,0.000,0.000,0.000,0.298,1499,1499
7.444,-2.479,2.479,0.000,0.000,0.000,0.298,1499,1499
7.454,-2.479,2.479,0.000,0.000,0.000,0.298,1499,1499
7.464,-2.479,2.479,0.000,0.000,0.000,0.298,1499,1499
7.474,-2.479,2.479,0.000,0.000,0.000,0.298,1499,1499
7.484,-2.479,2.479,0.000,0.000,0.000,0.299,1499,1499
7.494,-2.479,2.479,0.000,0.000,0.000,0.299,1499,1499
7.504,-2.479,2.479,0.000,0.000,0.000,0.299,1499,1499
7.514,-2.479,2.479,0.000,0.000,0.000,0.299,1499,1499
7.524,-2.526,2.526,0.000,0.000,0.000,0.299,1499,1499
7.534,-2.526,2.526,0.000,0.000,0.000,0.300,1499,1499
7.544,-2.526,2.526,0.000,0.000,0.000,0.301,1499,1499
7.554,-2.526,2.526,0.000,0.000,0.000,0.302,1499,1499
7.564,-2.526,2.526,0.000,0.000,0.000,0.303,1499,1499
7.574,-2.526,2.526,0.000,0.000,0.000,0.303,1499,1499
7.584,-2.526,2.526,0.000,0.000,0.000,0.304,1499,1499
7.594,-2.526,2.526,0.000,0.000,0.000,0.304,1499,1499
7.604,-2.526,2.526,0.000,0.000,0.000,0.304,1499,1499
7.614,-2.526,2.526,0.000,0.000,0.000,0.305,1499,1499
7.624,-2.526,2.526,0.000,0.000,0.000,0.305,1499,1499
7.634,-2.526,2.526,0.000,0.000,0.000,0.305,1499,1499
7.644,-2.526,2.526,0.000,0.000,0.000,0.305,1499,1499
7.654,-2.526,2.526,0.000,0.000,0.000,0.305,1499,1499
7.664,-2.526,2.526,0.000,0.000,0.000,0.305,1499,1499
7.674,-2.526,2.526,0.000,0.000,0.000,0.305,1499,1499
7.684,-2.526,2.526,0.000,0.000,0.000,0.306,1499,1499
7.694,-2.526,2.526,0.000,0.000,0.000,0.306,1499,1499
7.704,-2.526,2.526,0.000,0.000,0.000,0.306,1499,1499
7.714,-2.526,2.526,0.000,0.000,0.000,0.306,1499,1499
7.724,-2.526,2.526,0.000,0.000,0.000,0.306,1499,1499
7.734,-2.526,2.526,0.000,0.000,0.000,0.306,1499,1499
7.744,-2.526,2.526,0.000,0.000,0.000,0.306,1499,1499
7.754,-2.526,2.526,0.000,0.000,0.000,0.307,1499,1499
7.764,-2.573,2.573,0.000,0.000,0.000,0.306,1499,1499
7.774,-2.573,2.573,0.000,0.000,0.000,0.308,1499,1499
7.784,-2.573,2.573,0.000,0.000,0.000,0.309,1499,1499
7.794,-2.573,2.573,0.000,0.000,0.000,0.310,1499,1499
7.804,-2.573,2.573,0.000,0.000,0.000,0.311,1499,1499
7.814,-2.573,2.573,0.000,0.000,0.000,0.311,1499,1499
7.824,-2.573,2.573,0.000,0.000,0.000,0.311,1499,1499
7.834,-2.573,2.573,0.000,0.000,0.000,0.312,1499,1499
7.844,-2.573,2.573,0.000,0.000,0.000,0.312,1499,1499
7.854,-2.573,2.573,0.000,0.000,0.000,0.312,1499,1499
7.864,-2.573,2.573,0.000,0.000,0.000,0.312,1499,1499
7.874,-2.573,2.573,0.000,0.000,0.000,0.313,1499,1499
7.884,-2.573,2.573,0.000,0.000,0.000,0.313,1499,1499
7.894,-2.573,2.573,0.000,0.000,0.000,0.313,1499,1499
7.904,-2.573,2.573,0.000,0.000,0.000,0.313,1499,1499
7.914,-2.573,2.573,0.000,0.000,0.000,0.313,1499,1499
7.924,-2.573,2.573,0.000,0.000,0.000,0.313,1499,1499
7.934,-2.573,2.573,0.000,0.000,0.000,0.313,1499,1499
7.944,-2.573,2.573,0.000,0.000,0.000,0.314,1499,1499
7.954,-2.573,2.573,0.000,0.000,0.000,0.314,1499,1499
7.964,-2.573,2.573,0.000,0.000,0.000,0.314,1499,1499
7.974,-2.573,2.573,0.000,0.000,0.000,0.314,1499,1499
7.984,-2.573,2.573,0.000,0.000,0.000,0.314,1499,1499
7.994,-2.573,2.573,0.000,0.000,0.000,0.314,1499,1499
8.004,-2.573,2.573,0.000,0.000,0.000,0.314,1499,1499
8.014,-2.622,2.622,0.000,0.000,0.000,0.314,1499,1499
8.024,-2.622,2.622,0.000,0.000,0.000,0.316,1499,1499
8.034,-2.622,2.622,0.000,0.000,0.000,0.317,1499,1499
8.044,-2.622,2.622,0.000,0.000,0.000,0.318,1499,1499
8.054,-2.622,2.622,0.000,0.000,0.000,0.318,1499,1499
8.064,-2.622,2.622,0.000,0.000,0.000,0.319,1499,1499
8.074,-2.622,2.622,0.000,0.000,0.000,0.319,1499,1499
8.084,-2.622,2.622,0.000,0.000,0.000,0.320,1499,1499
8.094,-2.622,2.622,0.000,0.000,0.000,0.320,1499,1499
8.104,-2.622,2.622,0.000,0.000,0.000,0.320,1499,1499
8.114,-2.622,2.622,0.000,0.000,0.000,0.320,1499,1499
8.124,-2.622,2.622,0.000,0.000,0.000,0.321,1499,1499
8.134,-2.622,2.622,0.000,0.000,0.000,0.321,1499,1499
8.144,-2.622,2.622,0.000,0.000,0.000,0.321,1499,1499
8.154,-2.622,2.622,0.000,0.000,0.000,0.321,1499,1499
8.164,-2.622,2.622,0.000,0.000,0.000,0.321,1499,1499
8.174,-2.622,2.622,0.000,0.000,0.000,0.321,1499,1499
8.184,-2.622,2.622,0.000,0.000,0.000,0.321,1499,1499
8.194,-2.622,2.622,0.000,0.000,0.000,0.322,1499,1499
8.204,-2.622,2.622,0.000,0.000,0.000,0.322,1499,1499
8.214,-2.622,2.622,0.000,0.000,0.000,0.322,1499,1499
8.224,-2.622,2.622,0.000,0.000,0.000,0.322,1499,1499
8.234,-2.622,2.622,0.000,0.000,0.000,0.322,1499,1499
8.244,-2.622,2.622,0.000,0.000,0.000,0.322,1499,1499
8.254,-2.622,2.622,0.000,0.000,0.000,0.322,1499,1499
8.264,-2.674,2.674,0.000,0.000,0.000,0.322,1499,1499
8.274,-2.674,2.674,0.000,0.000,0.000,0.324,1499,1499
8.284,-2.674,2.674,0.000,0.000,0.000,0.325,1499,1499
8.294,-2.674,2.674,0.000,0.000,0.000,0.326,1499,1499
8.304,-2.674,2.674,0.000,0.000,0.000,0.327,1499,1499
8.314,-2.674,2.674,0.000,0.000,0.000,0.327,1499,1499
8.324,-2.674,2.674,0.000,0.000,0.000,0.328,1499,1499
8.334,-2.674,2.674,0.000,0.000,0.000,0.328,1499,1499
8.344,-2.674,2.674,0.000,0.000,0.000,0.328,1499,1499
8.354,-2.674,2.674,0.000,0.000,0.000,0.329,1499,1499
8.364,-2.674,2.674,0.000,0.000,0.000,0.329,1499,1499
8.374,-2.674,2.674,0.000,0.000,0.000,0.329,1499,1499
8.384,-2.674,2.674,0.000,0.000,0.000,0.329,1499,1499
8.394,-2.674,2.674,0.000,0.000,0.000,0.329,1499,1499
8.404,-2.674,2.674,0.000,0.000,0.000,0.329,1499,1499
8.414,-2.674,2.674,0.000,0.000,0.000,0.330,1499,1499
8.424,-2.674,2.674,0.000,0.000,0.000,0.330,1499,1499
8.434,-2.674,2.674,0.000,0.000,0.000,0.330,1499,1499
8.444,-2.674,2.674,0.000,0.000,0.000,0.330,1499,1499
8.454,-2.674,2.674,0.000,0.000,0.000,0.330,1499,1499
8.464,-2.674,2.674,0.000,0.000,0.000,0.330,1499,1499
8.474,-2.674,2.674,0.000,0.000,0.000,0.330,1499,1499
8.484,-2.674,2.674,0.000,0.000,0.000,0.331,1499,1499
8.494,-2.674,2.674,0.000,0.000,0.000,0.331,1499,1499
8.504,-2.674,2.674,0.000,0.000,0.000,0.331,1499,1499
8.514,-2.674,2.674,0.000,0.000,0.000,0.331,1499,1499
8.524,-2.729,2.729,0.000,0.000,0.000,0.331,1499,1499
8.534,-2.729,2.729,0.000,0.000,0.000,0.332,1499,1499
8.544,-2.729,2.729,0.000,0.000,0.000,0.334,1499,1499
8.554,-2.729,2.729,0.000,0.000,0.000,0.335,1499,1499
8.564,-2.729,2.729,0.000,0.000,0.000,0.336,1499,1499
8.574,-2.729,2.729,0.000,0.000,0.000,0.336,1499,1499
8.584,-2.729,2.729,0.000,0.000,0.000,0.337,1499,1499
8.594,-2.729,2.729,0.000,0.000,0.000,0.337,1499,1499
8.604,-2.729,2.729,0.000,0.000,0.000,0.337,1499,1499
8.614,-2.729,2.729,0.000,0.000,0.000,0.337,1499,1499
8.624,-2.729,2.729,0.000,0.000,0.000,0.338,1499,1499
8.634,-2.729,2.729,0.000,0.000,0.000,0.338,1499,1499
8.644,-2.729,2.729,0.000,0.000,0.000,0.338,1499,1499
8.654,-2.729,2.729,0.000,0.000,0.000,0.338,1499,1499
8.664,-2.729,2.729,0.000,0.000,0.000,0.338,1499,1499
8.674,-2.729,2.729,0.000,0.000,0.000,0.338,1499,1499
8.684,-2.729,2.729,0.000,0.000,0.000,0.339,1499,1499
8.694,-2.729,2.729,0.000,0.000,0.000,0.339,1499,1499
8.704,-2.729,2.729,0.000,0.000,0.000,0.339,1499,1499
8.714,-2.729,2.729,0.000,0.000,0.000,0.339,1499,1499
8.724,-2.729,2.729,0.000,0.000,0.000,0.339,1499,1499
8.734,-2.729,2.729,0.000,0.000,0.000,0.339,1499,1499
8.744,-2.729,2.729,0.000,0.000,0.000,0.339,1499,1499
8.754,-2.729,2.729,0.000,0.000,0.000,0.340,1499,1499
8.764,-2.781,2.781,0.000,0.000,0.000,0.339,1499,1499
8.774,-2.781,2.781,0.000,0.000,0.000,0.341,1499,1499
8.784,-2.781,2.781,0.000,0.000,0.000,0.342,1499,1499
8.794,-2.781,2.781,0.000,0.000,0.000,0.343,1499,1499
8.804,-2.781,2.781,0.000,0.000,0.000,0.344,1499,1499
8.814,-2.781,2.781,0.000,0.000,0.000,0.344,1499,1499
8.824,-2.781,2.781,0.000,0.000,0.000,0.345,1499,1499
8.834,-2.781,2.781,0.000,0.000,0.000,0.345,1499,1499
8.844,-2.781,2.781,0.000,0.000,0.000,0.345,1499,1499
8.854,-2.781,2.781,0.000,0.000,0.000,0.346,1499,1499
8.864,-2.781,2.781,0.000,0.000,0.000,0.346,1499,1499
8.874,-2.781,2.781,0.000,0.000,0.000,0.346,1499,1499
8.884,-2.781,2.781,0.000,0.000,0.000,0.346,1499,1499
8.894,-2.781,2.781,0.000,0.000,0.000,0.346,1499,1499
8.904,-2.781,2.781,0.000,0.000,0.000,0.347,1499,1499
8.914,-2.781,2.781,0.000,0.000,0.000,0.347,1499,1499
8.924,-2.781,2.781,0.000,0.000,0.000,0.347,1499,1499
8.934,-2.781,2.781,0.000,0.000,0.000,0.347,1499,1499
8.944,-2.781,2.781,0.000,0.000,0.000,0.347,1499,1499
8.954,-2.781,2.781,0.000,0.000,0.000,0.347,1499,1499
8.964,-2.781,2.781,0.000,0.000,0.000,0.348,1499,1499
8.974,-2.781,2.781,0.000,0.000,0.000,0.348,1499,1499
8.984,-2.781,2.781,0.000,0.000,0.000,0.348,1499,1499
8.994,-2.781,2.781,0.000,0.000,0.000,0.348,1499,1499
9.004,-2.781,2.781,0.000,0.000,0.000,0.348,1499,1499
9.014,-2.781,2.781,0.000,0.000,0.000,0.348,1499,1499
9.024,-2.832,2.832,0.000,0.000,0.000,0.348,1499,1499
9.034,-2.832,2.832,0.000,0.000,0.000,0.350,1499,1499
9.044,-2.832,2.832,0.000,0.000,0.000,0.351,1499,1499
9.054,-2.832,2.832,0.000,0.000,0.000,0.352,1499,1499
9.064,-2.832,2.832,0.000,0.000,0.000,0.353,1499,1499
9.074,-2.832,2.832,0.000,0.000,0.000,0.353,1499,1499
